timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-11-20T00:00:00.000Z";"2024-11-20T23:59:59.999Z";"2024-11-20T00:12:00.000Z";"2024-11-20T09:14:00.000Z";"2781";162.1294120529;163.6233588157;158.7169281371;160.2189940977;65868511.31;2955518779.87;"2024-11-20T23:59:59.999Z"
"2024-11-19T00:00:00.000Z";"2024-11-19T23:59:59.999Z";"2024-11-19T21:43:00.000Z";"2024-11-19T02:01:00.000Z";"2781";156.2071666109;166.234621533;154.9805616162;162.1294120529;97725725.92;2990759770.97;"2024-11-19T23:59:59.999Z"
"2024-11-18T00:00:00.000Z";"2024-11-18T23:59:59.999Z";"2024-11-18T21:07:00.000Z";"2024-11-18T13:12:00.000Z";"2781";156.4370910498;160.5722558581;153.1310528664;156.2071666109;79789439.03;2881513624.96;"2024-11-18T23:59:59.999Z"
"2024-11-17T00:00:00.000Z";"2024-11-17T23:59:59.999Z";"2024-11-17T22:40:00.000Z";"2024-11-17T02:17:00.000Z";"2781";150.703423632;157.7186982187;147.1498480132;156.4510375821;65033686.73;2886012250.35;"2024-11-17T23:59:59.999Z"
"2024-11-16T00:00:00.000Z";"2024-11-16T23:59:59.999Z";"2024-11-16T18:36:00.000Z";"2024-11-16T00:03:00.000Z";"2781";141.7795866597;152.303082402;141.6499570293;150.703423632;61134095;2779987486.78;"2024-11-16T23:59:59.999Z"
"2024-11-15T00:00:00.000Z";"2024-11-15T23:59:59.999Z";"2024-11-15T01:12:00.000Z";"2024-11-15T21:18:00.000Z";"2781";146.9435699472;149.9885002693;140.724583437;141.7795866597;65830248.68;2615371749.99;"2024-11-15T23:59:59.999Z"
"2024-11-14T00:00:00.000Z";"2024-11-14T23:59:59.999Z";"2024-11-14T00:09:00.000Z";"2024-11-14T16:36:00.000Z";"2781";150.6503283506;150.6878132163;143.8362289661;146.9435699472;71553846.74;2710630428.1;"2024-11-14T23:59:59.999Z"
"2024-11-13T00:00:00.000Z";"2024-11-13T23:59:59.999Z";"2024-11-13T12:55:00.000Z";"2024-11-13T04:38:00.000Z";"2781";150.990510702;152.3605064441;145.326426225;150.6503283506;90011228.25;2779008051.71;"2024-11-13T23:59:59.999Z"
"2024-11-12T00:00:00.000Z";"2024-11-12T23:59:59.999Z";"2024-11-12T04:31:00.000Z";"2024-11-12T18:21:00.000Z";"2781";157.4468379683;160.0562384881;150.7989873638;150.9710370178;97339480.23;2785283308.48;"2024-11-12T23:59:59.999Z"
"2024-11-11T00:00:00.000Z";"2024-11-11T23:59:59.999Z";"2024-11-11T12:14:00.000Z";"2024-11-11T20:26:00.000Z";"2781";162.0979008361;162.1809391591;156.1882226929;157.4468379683;81424496.67;2904381525.22;"2024-11-11T23:59:59.999Z"
"2024-11-10T00:00:00.000Z";"2024-11-10T23:59:59.999Z";"2024-11-10T19:16:00.000Z";"2024-11-10T21:14:00.000Z";"2781";163.6440817467;166.363751086;161.6533293433;162.0979008361;57465752.36;2990306836.85;"2024-11-10T23:59:59.999Z"
"2024-11-09T00:00:00.000Z";"2024-11-09T23:59:59.999Z";"2024-11-09T00:06:00.000Z";"2024-11-09T14:52:00.000Z";"2781";165.5565553079;165.6871401127;161.6586430394;163.6440817467;44715479.33;3018700495.16;"2024-11-09T23:59:59.999Z"
"2024-11-08T00:00:00.000Z";"2024-11-08T23:59:59.999Z";"2024-11-08T17:58:00.000Z";"2024-11-08T00:00:00.000Z";"2781";163.1521622402;167.0657528216;163.1487243218;165.5565553079;57105904.17;3053979405.5;"2024-11-08T23:59:59.999Z"
"2024-11-07T00:00:00.000Z";"2024-11-07T23:59:59.999Z";"2024-11-07T20:14:00.000Z";"2024-11-07T00:11:00.000Z";"2781";161.0965272392;168.60863118;160.7292313559;163.1515572729;61981212.97;3009635696.47;"2024-11-07T23:59:59.999Z"
"2024-11-06T00:00:00.000Z";"2024-11-06T23:59:59.999Z";"2024-11-06T18:44:00.000Z";"2024-11-06T01:00:00.000Z";"2781";157.9130342913;163.6555972298;157.7803912142;161.0965272392;69869662.1;2971706409.15;"2024-11-06T23:59:59.999Z"
"2024-11-05T00:00:00.000Z";"2024-11-05T23:59:59.999Z";"2024-11-05T15:52:00.000Z";"2024-11-05T23:54:00.000Z";"2781";158.2937890628;162.8428667709;157.2138006494;157.9130342913;56628195.73;2912981329.48;"2024-11-05T23:59:59.999Z"
"2024-11-04T00:00:00.000Z";"2024-11-04T23:59:59.999Z";"2024-11-04T17:09:00.000Z";"2024-11-04T00:48:00.000Z";"2781";156.9103369365;161.4726352018;156.2990038705;158.2937890628;52863035.8;2920005015.3;"2024-11-04T23:59:59.999Z"
"2024-11-03T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-11-03T11:00:00.000Z";"2024-11-03T00:13:00.000Z";"2781";154.1480103844;158.2552933913;153.7424465692;156.9103369365;51019649.97;2894484827.99;"2024-11-03T23:59:59.999Z"
"2024-11-02T00:00:00.000Z";"2024-11-02T23:59:59.999Z";"2024-11-02T03:59:00.000Z";"2024-11-02T21:02:00.000Z";"2781";156.4596435953;160.0373434356;152.9295502997;154.1480103844;45791255.07;2843528897.04;"2024-11-02T23:59:59.999Z"
"2024-11-01T00:00:00.000Z";"2024-11-01T23:59:59.999Z";"2024-11-01T13:58:00.000Z";"2024-11-01T03:48:00.000Z";"2781";155.6787565125;159.5597924079;151.5187660668;156.4602699856;62430004.09;2886182558.13;"2024-11-01T23:59:59.999Z"
"2024-10-31T00:00:00.000Z";"2024-10-31T23:59:59.999Z";"2024-10-31T00:20:00.000Z";"2024-10-31T21:43:00.000Z";"2781";162.038218669;162.1183406495;154.8766344549;155.6787565125;53395706.82;2871766179.1;"2024-10-31T23:59:59.999Z"
"2024-10-30T00:00:00.000Z";"2024-10-30T23:59:59.999Z";"2024-10-30T11:52:00.000Z";"2024-10-30T22:19:00.000Z";"2781";162.4129372092;164.9196839468;161.3431569783;162.038218669;55275454.7;2989077549.95;"2024-10-30T23:59:59.999Z"
"2024-10-29T00:00:00.000Z";"2024-10-29T23:59:59.999Z";"2024-10-29T14:28:00.000Z";"2024-10-29T23:46:00.000Z";"2781";163.0607700485;165.63009166;162.0452114995;162.4129372092;60655060.53;2995989886.96;"2024-10-29T23:59:59.999Z"
"2024-10-28T00:00:00.000Z";"2024-10-28T23:59:59.999Z";"2024-10-28T09:49:00.000Z";"2024-10-28T20:41:00.000Z";"2781";162.9098996201;164.034521415;159.9556736362;163.0607700485;53369687.97;3007940293.55;"2024-10-28T23:59:59.999Z"
"2024-10-27T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-27T23:19:00.000Z";"2024-10-27T02:11:00.000Z";"2781";160.1194161684;164.2769772771;159.9480040174;162.9098996201;44620748.02;3005157225.37;"2024-10-27T23:59:59.999Z"
"2024-10-26T00:00:00.000Z";"2024-10-26T23:59:59.999Z";"2024-10-26T22:34:00.000Z";"2024-10-26T09:59:00.000Z";"2781";157.4223185013;160.7352342033;156.6066376479;160.1194161684;44149451.96;2953681891.3;"2024-10-26T23:59:59.999Z"
"2024-10-25T00:00:00.000Z";"2024-10-25T23:59:59.999Z";"2024-10-25T10:10:00.000Z";"2024-10-25T18:12:00.000Z";"2781";157.1842413656;159.6294213138;155.1856547992;157.4223185013;47696210.98;2903929220.89;"2024-10-25T23:59:59.999Z"
"2024-10-24T00:00:00.000Z";"2024-10-24T23:59:59.999Z";"2024-10-24T03:04:00.000Z";"2024-10-24T16:19:00.000Z";"2781";156.6906435059;158.7155581748;154.4286275034;157.1842413656;44297568.92;2899537472.9;"2024-10-24T23:59:59.999Z"
"2024-10-23T00:00:00.000Z";"2024-10-23T23:59:59.999Z";"2024-10-23T06:45:00.000Z";"2024-10-23T12:09:00.000Z";"2781";156.9471307435;158.2428455794;154.6968174551;156.2017871339;38127925.66;2881414391.12;"2024-10-23T23:59:59.999Z"
"2024-10-22T00:00:00.000Z";"2024-10-22T23:59:59.999Z";"2024-10-22T15:17:00.000Z";"2024-10-22T12:46:00.000Z";"2781";155.0093033598;158.4977452183;154.4979505688;156.9471307435;45328901.69;2895163553.93;"2024-10-22T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-21T23:59:59.999Z";"2024-10-21T00:01:00.000Z";"2024-10-21T15:44:00.000Z";"2781";163.2666758412;163.3345541578;153.2927677553;155.0093033598;52118636.84;2859416948.13;"2024-10-21T23:59:59.999Z"
"2024-10-20T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-20T23:25:00.000Z";"2024-10-20T05:07:00.000Z";"2781";160.5145894902;163.5070418635;159.0629869202;163.2498076277;33127125.03;3011738585.01;"2024-10-20T23:59:59.999Z"
"2024-10-19T00:00:00.000Z";"2024-10-19T23:59:59.999Z";"2024-10-19T20:23:00.000Z";"2024-10-19T01:31:00.000Z";"2781";159.9859202611;162.043564328;159.0341808353;160.5145894902;31373644.79;2960971552.43;"2024-10-19T23:59:59.999Z"
"2024-10-18T00:00:00.000Z";"2024-10-18T23:59:59.999Z";"2024-10-18T13:55:00.000Z";"2024-10-18T01:00:00.000Z";"2781";157.6099890287;162.6416812472;156.915671096;159.9859202611;57052187.17;2951219326.46;"2024-10-18T23:59:59.999Z"
"2024-10-17T00:00:00.000Z";"2024-10-17T23:59:59.999Z";"2024-10-17T03:04:00.000Z";"2024-10-17T13:49:00.000Z";"2781";155.6388409;158.7249693147;154.0708397872;157.627373735;54110038.56;2907391131.08;"2024-10-17T23:59:59.999Z"
"2024-10-16T00:00:00.000Z";"2024-10-16T23:59:59.999Z";"2024-10-16T17:23:00.000Z";"2024-10-16T00:18:00.000Z";"2781";153.1664754153;159.2775371346;153.066404856;155.6388409;61578924.27;2871029866.02;"2024-10-16T23:59:59.999Z"
"2024-10-15T00:00:00.000Z";"2024-10-15T23:59:59.999Z";"2024-10-15T08:41:00.000Z";"2024-10-15T22:28:00.000Z";"2781";156.8088832991;158.052217878;151.7397531783;153.1664754153;72810359.39;2825422772.66;"2024-10-15T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-14T23:59:59.999Z";"2024-10-14T23:50:00.000Z";"2024-10-14T00:19:00.000Z";"2781";148.5686920443;157.0479805524;148.3533776694;156.8088832991;62378988.76;2892613338.71;"2024-10-14T23:59:59.999Z"
"2024-10-13T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-13T07:37:00.000Z";"2024-10-13T23:52:00.000Z";"2781";150.4516245301;152.3320477469;148.3929073826;148.5686920443;39711378.18;2740608639.51;"2024-10-13T23:59:59.999Z"
"2024-10-12T00:00:00.000Z";"2024-10-12T23:59:59.999Z";"2024-10-12T15:06:00.000Z";"2024-10-12T23:41:00.000Z";"2781";151.9133447694;154.3924789269;150.1627668761;150.4516245301;52525856.87;2775342613.19;"2024-10-12T23:59:59.999Z"
"2024-10-11T00:00:00.000Z";"2024-10-11T23:59:59.999Z";"2024-10-11T09:52:00.000Z";"2024-10-11T08:58:00.000Z";"2781";153.4037423418;154.5718055943;150.5394839166;151.9133447694;53597412.21;2802306592.35;"2024-10-11T23:59:59.999Z"
"2024-10-10T00:00:00.000Z";"2024-10-10T23:59:59.999Z";"2024-10-10T17:06:00.000Z";"2024-10-10T00:28:00.000Z";"2781";147.3788311546;154.0597500002;146.7939331747;153.4037423418;64809220.33;2829799574.93;"2024-10-10T23:59:59.999Z"
"2024-10-09T00:00:00.000Z";"2024-10-09T23:59:59.999Z";"2024-10-09T05:43:00.000Z";"2024-10-09T22:15:00.000Z";"2781";149.3815508497;154.4465313774;146.1597143064;147.3788311546;52995482.66;2718659580.2;"2024-10-09T23:59:59.999Z"
"2024-10-08T00:00:00.000Z";"2024-10-08T23:59:59.999Z";"2024-10-08T19:46:00.000Z";"2024-10-08T00:56:00.000Z";"2781";144.6125394262;151.684249497;144.0194595292;149.3815508497;56477100.48;2755603237.86;"2024-10-08T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-07T23:59:59.999Z";"2024-10-07T14:38:00.000Z";"2024-10-07T11:11:00.000Z";"2781";147.6326086759;148.5865980873;144.0481235098;144.6125394262;49180893.12;2667630504.65;"2024-10-07T23:59:59.999Z"
"2024-10-06T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-10-06T03:05:00.000Z";"2024-10-06T22:11:00.000Z";"2781";153.1628119346;155.1251570554;146.6787611363;147.6326086759;52648717.63;2723340949.18;"2024-10-06T23:59:59.999Z"
"2024-10-05T00:00:00.000Z";"2024-10-05T23:59:59.999Z";"2024-10-05T07:20:00.000Z";"2024-10-05T00:03:00.000Z";"2781";148.7913609166;155.0195294002;148.7260534375;153.1628119346;45006970.88;2825355193.37;"2024-10-05T23:59:59.999Z"
"2024-10-04T00:00:00.000Z";"2024-10-04T23:59:59.999Z";"2024-10-04T21:02:00.000Z";"2024-10-04T00:46:00.000Z";"2781";144.1837859713;151.0409905012;143.1752326017;148.7913609166;52297559.95;2744716155.21;"2024-10-04T23:59:59.999Z"
"2024-10-03T00:00:00.000Z";"2024-10-03T23:59:59.999Z";"2024-10-03T23:28:00.000Z";"2024-10-03T13:47:00.000Z";"2781";136.6266242469;145.0086358045;135.3958930031;144.1837859713;64471603.33;2659721399.4;"2024-10-03T23:59:59.999Z"
"2024-10-02T00:00:00.000Z";"2024-10-02T23:59:59.999Z";"2024-10-02T04:55:00.000Z";"2024-10-02T19:23:00.000Z";"2781";144.6725231135;149.3648440245;135.3977676386;136.6266242469;90391175.42;2520316371.14;"2024-10-02T23:59:59.999Z"
"2024-10-01T00:00:00.000Z";"2024-10-01T23:59:59.999Z";"2024-10-01T11:01:00.000Z";"2024-10-01T17:24:00.000Z";"2781";154.3721915126;154.8250810052;140.2725863825;144.6725231135;82453063.17;2668737008.38;"2024-10-01T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-09-30T23:59:59.999Z";"2024-09-30T18:00:00.000Z";"2024-09-30T02:13:00.000Z";"2781";152.9175669319;155.7061423601;149.9294185169;154.3721915126;67636316.41;2847664308.93;"2024-09-30T23:59:59.999Z"
"2024-09-29T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-29T00:26:00.000Z";"2024-09-29T08:19:00.000Z";"2781";158.6177384609;158.6992672973;152.1680640656;152.9175669319;64757772.97;2820831221.57;"2024-09-29T23:59:59.999Z"
"2024-09-28T00:00:00.000Z";"2024-09-28T23:59:59.999Z";"2024-09-28T04:22:00.000Z";"2024-09-28T21:25:00.000Z";"2781";164.1595649932;165.5080093847;157.5198153122;158.6169689852;38166295.09;2925966632.62;"2024-09-28T23:59:59.999Z"
"2024-09-27T00:00:00.000Z";"2024-09-27T23:59:59.999Z";"2024-09-27T23:38:00.000Z";"2024-09-27T10:58:00.000Z";"2781";163.9386089031;164.4323535503;161.3489041804;164.1595649932;43108909.07;3028209482.69;"2024-09-27T23:59:59.999Z"
"2024-09-26T00:00:00.000Z";"2024-09-26T23:59:59.999Z";"2024-09-26T02:29:00.000Z";"2024-09-26T22:53:00.000Z";"2781";165.4745403609;166.4236334342;163.1947151345;163.9386089031;48986546.42;3024133562.24;"2024-09-26T23:59:59.999Z"
"2024-09-25T00:00:00.000Z";"2024-09-25T23:59:59.999Z";"2024-09-25T08:38:00.000Z";"2024-09-25T23:24:00.000Z";"2781";169.3448955525;169.7051089958;164.8364423071;165.4745403609;44768883.23;3052466496.76;"2024-09-25T23:59:59.999Z"
"2024-09-24T00:00:00.000Z";"2024-09-24T23:59:59.999Z";"2024-09-24T01:54:00.000Z";"2024-09-24T05:43:00.000Z";"2781";171.7623462741;171.8737354064;165.6322292613;169.3448955525;58813312.29;3123861948.45;"2024-09-24T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-23T23:59:59.999Z";"2024-09-23T01:00:00.000Z";"2024-09-23T23:52:00.000Z";"2781";176.7974791025;176.8502536774;171.7254010665;171.7623462741;51943739.5;3168456043.22;"2024-09-23T23:59:59.999Z"
"2024-09-22T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-22T10:37:00.000Z";"2024-09-22T04:59:00.000Z";"2781";177.1835752348;177.3826410164;174.5060444736;176.7974791025;32327451.78;3261337849.89;"2024-09-22T23:59:59.999Z"
"2024-09-21T00:00:00.000Z";"2024-09-21T23:59:59.999Z";"2024-09-21T09:43:00.000Z";"2024-09-21T00:49:00.000Z";"2781";175.3290226494;178.7029001038;174.4965780271;177.1835752348;40996116.09;3268460066.43;"2024-09-21T23:59:59.999Z"
"2024-09-20T00:00:00.000Z";"2024-09-20T23:59:59.999Z";"2024-09-20T21:27:00.000Z";"2024-09-20T00:00:00.000Z";"2781";175.1816193043;178.6183779921;175.1805498645;175.3290226494;57218678.52;3234249609.51;"2024-09-20T23:59:59.999Z"
"2024-09-19T00:00:00.000Z";"2024-09-19T23:59:59.999Z";"2024-09-19T21:32:00.000Z";"2024-09-19T05:25:00.000Z";"2781";171.2867492191;177.6565911796;170.5480138268;175.1816193043;79111436.74;3231530497.73;"2024-09-19T23:59:59.999Z"
"2024-09-18T00:00:00.000Z";"2024-09-18T23:59:59.999Z";"2024-09-18T02:44:00.000Z";"2024-09-18T10:46:00.000Z";"2781";172.60342293;174.6935107596;170.1999812322;171.2867492191;61735746.36;3159682826.07;"2024-09-18T23:59:59.999Z"
"2024-09-17T00:00:00.000Z";"2024-09-17T23:59:59.999Z";"2024-09-17T18:25:00.000Z";"2024-09-17T01:32:00.000Z";"2781";170.4669030686;172.6736056853;169.0482095093;172.60342293;54051259.63;3183971169.04;"2024-09-17T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-16T23:59:59.999Z";"2024-09-16T01:59:00.000Z";"2024-09-16T11:01:00.000Z";"2781";170.2554560393;171.6997434103;168.0525576181;170.4669030686;60270783;3144559333.95;"2024-09-16T23:59:59.999Z"
"2024-09-15T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-15T22:01:00.000Z";"2024-09-15T17:35:00.000Z";"2781";169.6373218536;171.5842730717;169.4388404216;170.2554560393;42890717.25;3140658824.71;"2024-09-15T23:59:59.999Z"
"2024-09-14T00:00:00.000Z";"2024-09-14T23:59:59.999Z";"2024-09-14T00:14:00.000Z";"2024-09-14T18:28:00.000Z";"2781";170.4317264481;171.2882774019;167.9421456736;169.6373218536;50483392.54;3129256261.59;"2024-09-14T23:59:59.999Z"
"2024-09-13T00:00:00.000Z";"2024-09-13T23:59:59.999Z";"2024-09-13T11:59:00.000Z";"2024-09-13T06:13:00.000Z";"2781";172.1743311923;172.7797875202;169.7182429281;170.4317264481;64465475.66;3143910439.83;"2024-09-13T23:59:59.999Z"
"2024-09-12T00:00:00.000Z";"2024-09-12T23:59:59.999Z";"2024-09-12T03:24:00.000Z";"2024-09-12T18:53:00.000Z";"2781";173.368373122;175.2185351571;169.5687815541;172.1743311923;53638799.56;3176055823.57;"2024-09-12T23:59:59.999Z"
"2024-09-11T00:00:00.000Z";"2024-09-11T23:59:59.999Z";"2024-09-11T20:52:00.000Z";"2024-09-11T00:54:00.000Z";"2781";167.7455570187;174.5042387663;166.8365650139;173.368373122;59849800.25;3198082009.46;"2024-09-11T23:59:59.999Z"
"2024-09-10T00:00:00.000Z";"2024-09-10T23:59:59.999Z";"2024-09-10T00:13:00.000Z";"2024-09-10T13:38:00.000Z";"2781";170.7033313492;171.7253571819;166.111314258;167.7455570187;57637871.57;3094359359.83;"2024-09-10T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-09T23:59:59.999Z";"2024-09-09T00:12:00.000Z";"2024-09-09T02:19:00.000Z";"2781";171.9569227399;173.883356942;170.1133555439;170.7033313492;57642335.02;3148920665.93;"2024-09-09T23:59:59.999Z"
"2024-09-08T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-08T06:17:00.000Z";"2024-09-08T00:00:00.000Z";"2781";167.5356085022;176.4225927971;167.4998598635;171.9569227399;54709067.02;3172045345.49;"2024-09-08T23:59:59.999Z"
"2024-09-07T00:00:00.000Z";"2024-09-07T23:59:59.999Z";"2024-09-07T15:01:00.000Z";"2024-09-07T03:17:00.000Z";"2781";165.2270098356;172.6223628656;162.409768392;167.5356085022;49797484.06;3090486493.28;"2024-09-07T23:59:59.999Z"
"2024-09-06T00:00:00.000Z";"2024-09-06T23:59:59.999Z";"2024-09-06T04:34:00.000Z";"2024-09-06T22:25:00.000Z";"2781";172.5661896512;173.8642265151;164.4427865394;165.2270098356;57557215.92;3047900364.51;"2024-09-06T23:59:59.999Z"
"2024-09-05T00:00:00.000Z";"2024-09-05T23:59:59.999Z";"2024-09-05T10:18:00.000Z";"2024-09-05T03:17:00.000Z";"2781";170.9412803704;176.5746297696;169.9032965452;172.5661896512;71367881.76;3183284336.28;"2024-09-05T23:59:59.999Z"
"2024-09-04T00:00:00.000Z";"2024-09-04T23:59:59.999Z";"2024-09-04T08:24:00.000Z";"2024-09-04T23:52:00.000Z";"2781";172.9643007497;175.3787251461;170.6478040348;170.9389108848;58165348.13;3153310050.63;"2024-09-04T23:59:59.999Z"
"2024-09-03T00:00:00.000Z";"2024-09-03T23:59:59.999Z";"2024-09-03T13:25:00.000Z";"2024-09-03T00:03:00.000Z";"2781";170.5990665099;175.4652124688;169.6064532745;172.9643007497;91025458.16;3190628189.82;"2024-09-03T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-02T23:59:59.999Z";"2024-09-02T03:14:00.000Z";"2024-09-02T14:42:00.000Z";"2781";169.712714554;170.6419108259;167.1254974073;170.5990665099;65574265.07;3146997319.13;"2024-09-02T23:59:59.999Z"
"2024-09-01T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-09-01T22:02:00.000Z";"2024-09-01T05:46:00.000Z";"2781";168.863749245;171.7741366483;163.9935741665;169.712714554;63415720.62;3130647011.44;"2024-09-01T23:59:59.999Z"
"2024-08-31T00:00:00.000Z";"2024-08-31T23:59:59.999Z";"2024-08-31T16:48:00.000Z";"2024-08-31T07:28:00.000Z";"2781";168.4721873358;172.4048565888;161.2483785075;168.863749245;76459372.02;3114986365.65;"2024-08-31T23:59:59.999Z"
"2024-08-30T00:00:00.000Z";"2024-08-30T23:59:59.999Z";"2024-08-30T23:59:00.000Z";"2024-08-30T01:35:00.000Z";"2781";161.8671681624;168.4964521247;160.7663048937;168.4721873358;77818244.86;3107763323.33;"2024-08-30T23:59:59.999Z"
"2024-08-29T00:00:00.000Z";"2024-08-29T23:59:59.999Z";"2024-08-29T18:06:00.000Z";"2024-08-29T03:59:00.000Z";"2781";157.9708484193;166.3863367883;155.9154614713;161.8671681624;63433189.42;2985922225.03;"2024-08-29T23:59:59.999Z"
"2024-08-28T00:00:00.000Z";"2024-08-28T23:59:59.999Z";"2024-08-28T20:48:00.000Z";"2024-08-28T01:13:00.000Z";"2781";155.5695581224;160.1716533805;153.5604453;157.9708484193;62709369.94;2914047811.9;"2024-08-28T23:59:59.999Z"
